Клас;Назва;Вісь анатомічної локалізації;Назва;Вісь процедурної типології;Назва;Вісь блоків ;Назва;Код;Назва UKR;Назва ENG
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;4;ДЕСТРУКЦІЯ;1046;Процедури на нирках, пов’язані з деструкцією;90370-01;Процедури на нирках, пов'язані з ендоскопічною деструкцією;Endoscopic destruction procedures on kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;4;ДЕСТРУКЦІЯ;1046;Процедури на нирках, пов’язані з деструкцією;90370-02;Інші закриті процедури на нирках, пов'язані з диструкції;Other closed destruction procedures on kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1047;Біопсія нирки;36561-00;Закрита біопсія нирки;Closed biopsy of kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1047;Біопсія нирки;36627-01;Черезшкірна нефроскопія з біопсією;Percutaneous nephroscopy with biopsy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1047;Біопсія нирки;36654-00;Ретроградна пієлоскопія з біопсією нирки;Retrograde pyeloscopy with biopsy of kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1047;Біопсія нирки;36821-00;Ендоскопічна браш-біопсія ниркової балії;Endoscopic biopsy of renal pelvis
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1048;Часткова нефректомія;36522-00;Лапароскопічна часткова нефректомія;Laparoscopic partial nephrectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1048;Часткова нефректомія;36522-01;Часткова нефректомія;Partial nephrectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1048;Часткова нефректомія;36522-02;Інші закриті резекції нирки;Other closed partial nephrectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1048;Часткова нефректомія;36525-00;Лапароскопічна часткова нефректомія, ускладнена попереднім хірургічнім втручанням на тій самій нирці;Laparoscopic partial nephrectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1048;Часткова нефректомія;36525-01;Часткова нефректомія, ускладнена попереднім хірургічнім втручанням на тій самій нирці;Partial nephrectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1048;Часткова нефректомія;36525-02;Інші закриті резекції нирки, ускладнені після попередньої операції на тій самій нирці;Other closed partial nephrectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1049;Повна нефректомія;36516-00;Лапароскопічна повна нефректомія, одностороння;Laparoscopic complete nephrectomy, unilateral
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1049;Повна нефректомія;36516-01;Повна нефректомія, одностороння;Complete nephrectomy, unilateral
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1049;Повна нефректомія;36516-02;Лапароскопічна повна нефректомія, двостороння;Laparoscopic complete nephrectomy, bilateral
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1049;Повна нефректомія;36516-03;Повна нефректомія, двостороння;Complete nephrectomy, bilateral
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1050;Повна нефректомія задля трансплантації;36516-04;Лапароскопічна повна нефректомія задля трансплантації, живий донор;Laparoscopic complete nephrectomy for transplantation, living donor
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1050;Повна нефректомія задля трансплантації;36516-05;Повна нефректомія задля трансплантації, живий донор;Complete nephrectomy for transplantation, living donor
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1050;Повна нефректомія задля трансплантації;36516-06;Повна нефректомія задля трансплантації, трупний донор;Complete nephrectomy for transplantation, cadaver
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1051;Повна нефректомія задля видалення трансплантованої нирки, що трансплантується;36519-00;Лапароскопічна повна нефректомія задля видалення трансплантованої нирки;Laparoscopic complete nephrectomy for removal of transplanted kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1051;Повна нефректомія задля видалення трансплантованої нирки, що трансплантується;36519-01;Повна нефректомія задля видалення трансплантованої нирки;Complete nephrectomy for removal of transplanted kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1052;Повна нефректомія, ускладнена попереднім хірургічним втручанням на тій самій нирці;36519-02;Лапароскопічна повна нефректомія, ускладнена попереднім хірургічним втручанням на тій самій нирці;Laparoscopy complete nephrectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1052;Повна нефректомія, ускладнена попереднім хірургічним втручанням на тій самій нирці;36519-03;Повна нефректомія, ускладнена попереднім хірургічним втручанням на тій самій нирці;Complete nephrectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1053;Радикальна нефректомія;36528-00;Лапароскопічна радикальна нефректомія;Laparoscopic radical nephrectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1053;Радикальна нефректомія;36528-01;Радикальна нефректомія;Radical nephrectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1053;Радикальна нефректомія;36529-00;Радикальна нефректомія, ускладнена попереднім хірургічним втручанням на тій самій нирці;Radical nephrectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1054;Нефроуретеректомія;36531-00;Лапароскопічна нефроуретеректомія;Laparoscopic nephroureterectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1054;Нефроуретеректомія;36531-01;Нефроуретеректомія;Nephroureterectomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1054;Нефроуретеректомія;36533-00;Нефроуретеректомія,ускладнена попереднім хірургічним втручанням на тій самій нирці;Nephroureterectomy complicated by previous surgery on same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1055;Інші процедури на нирках, пов’язані з висіченням;36558-00;Лапароскопічне висічення кісти нирки;Laparoscopic excision of renal cyst
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1055;Інші процедури на нирках, пов’язані з висіченням;36558-01;Висічення кісти нирки;Excision of renal cyst
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;5;ВИСІЧЕННЯ;1055;Інші процедури на нирках, пов’язані з висіченням;36558-02;Інші процедури, пов'язані з локальним висіченням ураженої ділянки нирки або її тканин;Other local excision of renal lesion or tissue
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1056;Нефростомія або пієлостомія;36552-00;Нефростомія;Nephrostomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1056;Нефростомія або пієлостомія;36552-01;Пієлостомія;Pyelostomy
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1057;Пієлопластика;36564-00;Лапароскопічна пієлопластика;Laparoscopic pyeloplasty
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1057;Пієлопластика;36564-01;Пієлопластика;Pyeloplasty
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1057;Пієлопластика;36570-00;Лапароскопічна пієлопластика, ускладнена попереднім хірургічним втручанням на нирковій мисці тієї самої нирки;Laparoscopic pyeloplasty complicated by previous surgery on renal pelvis of same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1057;Пієлопластика;36570-01;Пієлопластика, ускладнена попереднім хірургічним втручанням на нирковій мисці тієї самої нирки;Pyeloplasty complicated by previous surgery on renal pelvis of same kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1058;Трансплантація нирки;36503-00;Трансплантація нирки;Kidney transplantation
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1058;Трансплантація нирки;36503-01;Аутотрансплантація нирки;Autotransplantation of kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;8;ВІДНОВЛЕННЯ (ВИПРАВЛЕННЯ);1059;Інші відновлювальні процедури на нирках;90350-00;Інші процедури з відновлення (виправлення) нирок;Other repair of kidney
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;12;ІНШІ ПРОЦЕДУРИ;1060;Гемодіаліз;13100-00;Гемодіаліз;Haemodialysis
Клас 11;ПРОЦЕДУРИ, ПОВ’ЯЗАНІ ІЗ СЕЧОВИДІЛЬНОЮ СИСТЕМОЮ;1;НИРКИ;12;ІНШІ ПРОЦЕДУРИ;1060;Гемодіаліз;13100-01;Інтермітуюча гемофільтрація;Intermittent haemofiltration
